brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
1075,Caldera Brewing Company,1269722488,4.5,4,4.5,bump8628,American Pale Ale (APA),4,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1268076225,4,3.5,4,WesWes,American Pale Ale (APA),4,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1267839055,3,3,2.5,beertunes,American Pale Ale (APA),2.5,3,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1266473259,4,4,4,ClockworkOrange,American Pale Ale (APA),4,3.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1266280281,4,3.5,5,organicbrewer,American Pale Ale (APA),4.5,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1265831510,5,4,4,onix1agr,American Pale Ale (APA),4.5,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1265696374,4,3.5,4,dedrinker,American Pale Ale (APA),4,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1264269458,4.5,4.5,4,woodychandler,American Pale Ale (APA),4,4.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1264041225,3.5,3.5,3,therica,American Pale Ale (APA),3.5,3.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1262623366,4.5,3.5,3.5,rfgetz,American Pale Ale (APA),4,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1262485655,4,3.5,4,JohnGalt1,American Pale Ale (APA),3.5,3,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1261976212,5,4,4,womencantsail,American Pale Ale (APA),4,4.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1260202692,4.5,4.5,4,ckeegan04,American Pale Ale (APA),4,4.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1258953381,4.5,3.5,4,WeisGuy,American Pale Ale (APA),4,3.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1256089931,4.5,3,4,Rmassimiano,American Pale Ale (APA),4,5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1255564836,4.5,4,4,droomyster,American Pale Ale (APA),4,4.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1254457053,4,3.5,3.5,flagmantho,American Pale Ale (APA),4,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1254185699,4,3,4,snaotheus,American Pale Ale (APA),3.5,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1254099708,4.5,4,4,RoyalT,American Pale Ale (APA),4,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1253889382,3.5,4,4,Slatetank,American Pale Ale (APA),3.5,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1252549074,4,4,4,philbe311,American Pale Ale (APA),4,3.5,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1252535262,4,3.5,3.5,Deuane,American Pale Ale (APA),4,4,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1251925734,3.5,3,4,Halcyondays,American Pale Ale (APA),3.5,3,Caldera Pale Ale,5.5,25414
1075,Caldera Brewing Company,1304977550,4,4,4,CaptainIPA,American Porter,4.5,4,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1299734664,4.5,3.5,3,anchordrinker,American Porter,5,4.5,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1270238942,4.5,4,4,spointon,American Porter,4,4.5,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1265775166,3.5,3.5,4,slaintemhor,American Porter,3.5,3.5,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1254977926,5,4,4.5,Reidrover,American Porter,4,4,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1153680639,4.5,3.5,4.5,Gavage,American Porter,4.5,4,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1113805689,3.5,3.5,3.5,Thrasher,American Porter,3.5,3,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1100743845,2.5,2.5,3,RedDiamond,American Porter,2.5,3,Pilot Rock Porter,5.8,10788
1075,Caldera Brewing Company,1326071409,3.5,3.5,4,BilbosNuts,Belgian Strong Dark Ale,2,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1321407186,3,4,2,n2185,Belgian Strong Dark Ale,3,2.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1311736668,4,4,4,Knapp85,Belgian Strong Dark Ale,3.5,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1321070530,3.5,3.5,3.5,russpowell,Belgian Strong Dark Ale,3,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1320555535,4,3.5,4,mjyoung,Belgian Strong Dark Ale,3.5,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1319921102,3.5,3.5,4,phichifiji00,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1319858005,3.5,3.5,4,mgbickel,Belgian Strong Dark Ale,4,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1317515953,4,3,4,vande,Belgian Strong Dark Ale,3.5,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1317093500,3,3.5,4,oline73,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1315280892,4.5,4,4,pitasoup,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1314576950,4,3.5,3.5,match1112,Belgian Strong Dark Ale,4,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1313275008,3.5,3,3.5,Siggy125,Belgian Strong Dark Ale,3.5,3,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1311901246,3.5,4,4,beer2day,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1309577754,4,3.5,4,sgsmfdoom,Belgian Strong Dark Ale,4,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1309227572,4,3,4,Nashvillain,Belgian Strong Dark Ale,4,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1304116900,4,4,4,CHILLINDYLAN,Belgian Strong Dark Ale,4,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1300995057,4,4,4,emmasdad,Belgian Strong Dark Ale,4,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1300226447,3.5,4,3.5,Bendurgin,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1296739609,3.5,3,4,BuckeyeNation,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1294716213,3.5,3.5,3.5,BeerAdvocate,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1292542146,4,4,4,GarthDanielson,Belgian Strong Dark Ale,4,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1272945129,4,4,4,Akfan,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1290310276,4,4,3.5,chumba526,Belgian Strong Dark Ale,3.5,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1289007164,3,2.5,4,Xul,Belgian Strong Dark Ale,3.5,3,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1287556131,3.5,2.5,3.5,Docer,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1283849227,2,2.5,4,rand,Belgian Strong Dark Ale,2.5,2,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1283632391,2.5,2,2.5,Arbitrator,Belgian Strong Dark Ale,1,2.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1283402291,3,3.5,3.5,ccrida,Belgian Strong Dark Ale,3,3,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1281917733,4,4,4,brewandbbq,Belgian Strong Dark Ale,4,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1324238653,4,4,4,coldriver,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1281017724,3,4,3.5,GradyS1,Belgian Strong Dark Ale,2.5,3,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1278714049,3,3.5,4,meatyard,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1277183331,4,4,4,Mora2000,Belgian Strong Dark Ale,4,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1277179584,5,4,4,GRG1313,Belgian Strong Dark Ale,3.5,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1276135287,4,3.5,4.5,zoso1967,Belgian Strong Dark Ale,4,3,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1275892159,3.5,3.5,4.5,DeanMoriarty,Belgian Strong Dark Ale,3.5,4,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1275778651,3.5,3,4,Halcyondays,Belgian Strong Dark Ale,3.5,3.5,Vas Deferens Ale,8.1,58920
1075,Caldera Brewing Company,1103668195,3,3,3,RedDiamond,American Stout,4,3,Cauldron Espresso Stout,,21241
1075,Caldera Brewing Company,1314593255,4.5,4,4,Derek,Russian Imperial Stout,4,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1325371643,4,4,3.5,suncrust,Russian Imperial Stout,4,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1324873502,4,4,4,dc55110,Russian Imperial Stout,3.5,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1321759929,4,3.5,3,snaotheus,Russian Imperial Stout,4,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1320011799,4,4,4,oberon,Russian Imperial Stout,4.5,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1319912250,4,4,2.5,russpowell,Russian Imperial Stout,4.5,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1319087212,4,4,4.5,julian,Russian Imperial Stout,4,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1318908990,4.5,4,4,Halcyondays,Russian Imperial Stout,5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1318153805,4.5,4,4.5,UCLABrewN84,Russian Imperial Stout,4,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1316051590,3.5,3,3.5,Beerandraiderfan,Russian Imperial Stout,4,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1315044032,4,4,4.5,tdm168,Russian Imperial Stout,4,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1313553891,4.5,4,4,jeff1973,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1312575615,5,4.5,4.5,Tilley4,Russian Imperial Stout,4.5,5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1310693953,5,5,5,Cyberkedi,Russian Imperial Stout,5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1305846083,4,4,4,onix1agr,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1305776840,4.5,4,4.5,oglmcdgl,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1304910259,4,3,3.5,youradhere,Russian Imperial Stout,3,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1301436909,4,4,4,Knapp85,Russian Imperial Stout,3.5,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1301108461,4.5,4.5,4.5,kitty66,Russian Imperial Stout,4,5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1106529693,4.5,4.5,4.5,Valevapor,American Amber / Red Ale,4,4.5,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1301032260,4.5,4,4,lowendfrequency,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1299090515,3,4,3.5,harrymel,Russian Imperial Stout,4,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1297663058,3.5,4,4,Vdubb86,Russian Imperial Stout,4,3.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1297637051,3.5,3.5,4,TMoney2591,Russian Imperial Stout,4,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1296103099,4,3.5,4.5,vkv822,Russian Imperial Stout,4,3.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1295916750,4,4,4,barleywinefiend,Russian Imperial Stout,4,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1267669241,4.5,4,4,ccrida,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1233976509,4.5,4,4,msubulldog25,Russian Imperial Stout,4.5,4.5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1104119630,3,4,3.5,GreenWBush,American Amber / Red Ale,3,4,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1232517923,5,4.5,4.5,bitterthebetter,Russian Imperial Stout,5,5,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1202674258,4,4,4.5,RedDiamond,Russian Imperial Stout,4,4,Old Growth Imperial Stout,8.8,20818
1075,Caldera Brewing Company,1316030136,3.5,3.5,3.5,Beerandraiderfan,American Amber / Red Ale,3.5,3.5,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1190326149,4,4,4,mcallister,American Amber / Red Ale,4,4,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1174767562,4.5,4.5,4,ccrida,American Amber / Red Ale,4,4.5,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1171415576,4,4,4,flexabull,American Amber / Red Ale,4,4,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1119304996,4,4,3,Crotor,American Amber / Red Ale,3.5,4,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1111803322,4,4,4,unklesyd,American Amber / Red Ale,4.5,4.5,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1103510937,4.5,4.5,3.5,RedDiamond,American Amber / Red Ale,4,4,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1060927934,4,4.5,4.5,freed,American Amber / Red Ale,4,4,Dry Hop Red,5.7,10786
1075,Caldera Brewing Company,1296524914,4,4,4,inthebeeraisle,American Strong Ale,4,4,Southside Strong,7,10794
1075,Caldera Brewing Company,1259026211,4.5,4,4,ElGordo,Märzen / Oktoberfest,4,4,Caldera Märzen,6.3,54330
1075,Caldera Brewing Company,1313637622,3,3,4,isualum12,American Adjunct Lager,2,3,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1294716177,4,4,4,BeerAdvocate,American Adjunct Lager,4,4,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1284525849,4.5,3,3.5,JohnGalt1,American Adjunct Lager,3.5,3.5,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1281229651,4,3.5,3.5,merlin48,American Adjunct Lager,3.5,3.5,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1279762002,3,3.5,3.5,philbe311,American Adjunct Lager,3,3,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1279679219,3.5,3,3,SpdKilz,American Adjunct Lager,2.5,3,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1278993362,3,3,3,DeanMoriarty,American Adjunct Lager,3,3,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1277081906,4.5,3.5,3.5,zoso1967,American Adjunct Lager,3,3.5,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1275777906,3.5,2.5,3,Halcyondays,American Adjunct Lager,4,3,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1275771652,5,4,4,Wetpaperbag,American Adjunct Lager,4,4.5,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1274579229,2,2.5,2,IronLover,American Adjunct Lager,2.5,2.5,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1270908226,4,3,2,Reidrover,American Adjunct Lager,2.5,3,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1270706342,4.5,3.5,4,Spikester,American Adjunct Lager,3,4,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1267230079,1,1.5,1,kevinmkirk,American Adjunct Lager,1,1,Lawnmower Lager,3.9,20817
1075,Caldera Brewing Company,1324042981,3,3.5,3,notchucknorris,American Blonde Ale,2,3,Caldera Rose Petal (Kettle Series),6.7,61427
1075,Caldera Brewing Company,1296875377,4,4,4,Mora2000,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1322529598,4,4,4,brianairb85,American Blonde Ale,3.5,4.5,Caldera Rose Petal (Kettle Series),6.7,61427
1075,Caldera Brewing Company,1313491119,1.5,2,3,jmarsh123,American Blonde Ale,2,1.5,Caldera Rose Petal (Kettle Series),6.7,61427
1075,Caldera Brewing Company,1312168951,3,3.5,3.5,BDTyre,American Blonde Ale,3,3.5,Caldera Rose Petal (Kettle Series),6.7,61427
1075,Caldera Brewing Company,1310388796,1.5,1.5,3,TheGordianKnot,American Blonde Ale,2,1.5,Caldera Rose Petal (Kettle Series),6.7,61427
1075,Caldera Brewing Company,1284083587,4,3,4.5,hippityhops85,American Blonde Ale,3,3.5,Caldera Rose Petal (Kettle Series),6.7,61427
1075,Caldera Brewing Company,1282984478,3.5,3.5,3.5,JohnGalt1,American Blonde Ale,3.5,3.5,Caldera Rose Petal (Kettle Series),6.7,61427
1075,Caldera Brewing Company,1297129212,4,4,4,Rutager,American IPA,4,3.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1297105083,4.5,4,4,CHILLINDYLAN,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1296947627,4.5,4.5,4,beerman207,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1296620697,3.5,4,4.5,grover37,American IPA,3.5,3.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1296233050,4.5,4.5,4,alabamatie,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1296008402,4.5,4,4,bagpiper2005,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1296005914,4,3.5,4,LukeD23,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1295671770,4,4,4,JayQue,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1295585824,4,4.5,4.5,PhageLab,American IPA,4,3.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1294974656,5,4,5,lnashsig,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1294791118,4,4.5,5,mindlucent2007,American IPA,4,5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1294539199,4,3.5,4.5,AlCaponeJunior,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1294305907,4,3,4,corby112,American IPA,3,3,Caldera IPA,6.1,10784
163,Amstel Brouwerij B. V.,1169353199,3,3,3,kww,Euro Pale Lager,3,3,Amstel Bright,5,3386
1075,Caldera Brewing Company,1294116253,4,4,4.5,BEERchitect,American IPA,3.5,3.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1293153465,4,4,4.5,Jayli,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1293123837,3.5,3.5,4,LilBeerDoctor,American IPA,3.5,3.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1293061516,4,4,4,clayrock81,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1292778811,4,4,4,lstokes,American IPA,3.5,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1292282933,4.5,4,3.5,kylejohnson03,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1291909316,4,4,4,csiewert,American IPA,3.5,3.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1291863248,4,4,4,beerphan,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1291772007,4.5,4,4,climax,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1280725041,4,3.5,4.5,JTahoe,American IPA,3.5,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1290892378,4.5,4.5,4,JoEBoBpr,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1290186023,3,2.5,4,OWSLEY069,American IPA,3,3,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1289994167,4,4,5,AEK,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1289772727,4.5,4,4.5,TheManiacalOne,American IPA,4.5,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1289066078,4.5,4,4,awalk1227,American IPA,3.5,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1288747230,4,4,4.5,BuckyFresh,American IPA,4,3.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1288594654,4,4,4,SamuelJackson45,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1288568600,4,4,4.5,djbreezy,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1288326570,5,4,4.5,wcudwight,American IPA,4.5,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1288222917,4,4,4,JoeyBeerBelly,American IPA,4.5,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1237945444,4.5,3.5,4.5,HopDerek,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1287709770,5,4,4,DeanMoriarty,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1287274920,4,3.5,4,xnicknj,American IPA,3.5,3.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1286137884,3.5,3.5,3.5,northyorksammy,American IPA,3.5,3.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1285793647,2.5,3.5,3.5,Bfarr,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1285631508,3.5,2.5,3.5,crossovert,American IPA,3.5,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1285543810,4.5,4,4,emmasdad,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1285394918,3.5,3.5,4,DoubleJ,American IPA,4,3.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1285377193,4.5,4,4.5,Beerenauslese,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1284942580,4,4,4,chumba526,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1284915166,4,4.5,4,merlin48,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1284791160,3.5,3,3.5,htomsirveaux,American IPA,4,3.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1279169746,4.5,3.5,5,BrewsB4Shrews,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1284773313,4,4,4.5,cvaypai,American IPA,3,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1284684401,4,4.5,4,elgiacomo,American IPA,3.5,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1284602207,4.5,4.5,4.5,cbak999,American IPA,4,4.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1284314205,4.5,4,4,pigdog,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1284260105,4.5,3.5,3.5,irishgurl4,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1284237564,4,4,4,barleywinefiend,American IPA,3.5,3.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1283221299,4,4,4,charmcityboh,American IPA,3.5,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1282776701,4,4,4,seedsofchaos,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1278974127,3.5,4.5,4,Beerandraiderfan,American IPA,4,4,Caldera IPA,6.1,10784
1454,Broad Ripple Brew Pub,1262208997,4,3.5,4,JamesS,English Brown Ale,3.5,3.5,Nut Brown,4.7,55097
1075,Caldera Brewing Company,1282437399,4,4,4,Ryan011235,American IPA,4.5,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1282425919,5,4,4,samie85,American IPA,4.5,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1282359216,4.5,4,3.5,StaveHooks,American IPA,3.5,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1281981701,4,4,4,Brent,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1281829729,4,4,4,thecarster1,American IPA,4,4,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1281560681,4.5,4,3.5,GarrettMD,American IPA,4,5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1281058518,4,3.5,4,leedorham,American IPA,3.5,3.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1281054838,4,4.5,4,hawks10,American IPA,4,3.5,Caldera IPA,6.1,10784
1075,Caldera Brewing Company,1280985927,4,4,5,Bubba83,American IPA,4.5,4,Caldera IPA,6.1,10784
850,Moon River Brewing Company,1141751953,3.5,3.5,3,Jredner,American Porter,3.5,3.5,The Captain's Porter,6,2780
1075,Caldera Brewing Company,1280541063,5,4,4.5,JohnQVegas,American IPA,4.5,5,Caldera IPA,6.1,10784
